ID1_G,ID2_G,ID_T_G,ID_R_G,PREDICTION
6831,26925,13332,10,1
31392,12653,13526,1,2
18748,17359,13526,1,2
16433,9488,13526,1,2
25365,11025,13576,12,1
36821,11309,13589,10,1
18736,14959,13589,10,2
34538,4025,13590,12,2
9521,11517,12843,3,2
25696,37472,13527,1,1
37472,11267,13527,2,1
20847,11373,12842,3,2
9831,14716,12842,3,1
27531,427,12843,3,2
1569,9094,12843,3,2
43019,56434,12840,12,1
56436,49881,12841,12,1
875,7806,12842,3,2
6627,12661,12843,3,1
29663,31358,13586,12,2
7757,5058,12842,3,1
4217,4008,13525,2,2
23750,12229,13525,2,2
20463,25368,13528,2,1
24179,26922,13577,12,2
36263,28346,13581,12,2
28899,29905,13587,12,1
25543,6691,12840,12,2
674,831,12841,12,2
13617,6081,13331,12,2
26236,8722,13525,2,1
18772,18136,13525,2,1
748,37741,13525,2,1
13348,12544,13528,3,1
20819,14477,13528,3,1
13592,28895,13528,3,2
56451,28638,13330,12,1
18122,20654,13525,2,2
8305,9517,13525,2,2
11267,13608,13527,3,2
18771,20463,13528,3,1
30470,9516,13579,12,2
14510,20705,13583,12,1
17928,14727,13330,12,2
13964,10901,13525,2,2
4373,19812,13527,3,2
23998,8396,13526,2,2
26421,18338,13526,2,1
970,23640,13526,2,2
22773,6100,13526,2,2
11005,18348,13527,3,2
12861,14960,13527,3,1
56464,26181,13332,12,1
10971,3694,13526,2,1
11352,10593,13526,2,1
26925,19910,13332,12,2
40609,12653,13526,2,1
16433,17359,13526,2,2
11923,9675,12843,4,2
11309,14959,13589,12,1
24310,24740,12842,4,1
49942,50056,12842,4,1
3577,673,12842,4,2
6101,12043,12843,4,1
